preference_id,tenant_id,preferred_city,preferred_property_type,min_bedrooms,max_budget,preferred_furnishing,parking_required,amenity_preference,max_commute_distance_km
TP00282,T00282,Delhi,APARTMENT,1,24699,FULLY_FURNISHED,False,WIFI,8.5
TP00283,T00283,Hyderabad,HOUSE,3,69991,UNFURNISHED,True,CLUBHOUSE,19.3
TP00284,T00284,Chennai,HOUSE,1,112893,FULLY_FURNISHED,True,POWER_BACKUP,4.2
TP00285,T00285,Hyderabad,APARTMENT,1,94782,FULLY_FURNISHED,False,SWIMMING_POOL,19.8
TP00286,T00286,Bangalore,VILLA,1,17062,UNFURNISHED,True,PARKING,10.0
TP00287,T00287,Mumbai,VILLA,2,35706,SEMI_FURNISHED,False,GYM,22.9
TP00288,T00288,Hyderabad,APARTMENT,2,34287,FULLY_FURNISHED,True,LIFT,11.6
TP00289,T00289,Bangalore,APARTMENT,3,67477,SEMI_FURNISHED,False,AIR_CONDITIONING,28.0
TP00290,T00290,Mumbai,PG,1,118766,FULLY_FURNISHED,True,GYM,16.1
TP00291,T00291,Chennai,APARTMENT,1,62831,FULLY_FURNISHED,True,GYM,12.9
TP00292,T00292,Bangalore,PG,2,21645,UNFURNISHED,False,POWER_BACKUP,21.6
TP00293,T00293,Bangalore,APARTMENT,2,82145,SEMI_FURNISHED,True,POWER_BACKUP,4.0
TP00294,T00294,Hyderabad,PG,1,32183,FULLY_FURNISHED,False,WIFI,23.5
TP00295,T00295,Mumbai,APARTMENT,2,70859,UNFURNISHED,True,GYM,29.8
TP00296,T00296,Bangalore,PG,3,22975,FULLY_FURNISHED,False,SWIMMING_POOL,15.3
TP00297,T00297,Delhi,VILLA,1,81876,FULLY_FURNISHED,True,SWIMMING_POOL,4.6
TP00298,T00298,Bangalore,APARTMENT,1,56721,UNFURNISHED,True,LIFT,24.9
TP00299,T00299,Kolkata,HOUSE,3,101752,SEMI_FURNISHED,False,PARKING,10.8
TP00300,T00300,Delhi,APARTMENT,3,48156,SEMI_FURNISHED,False,SECURITY,12.0
TP00301,T00301,Bangalore,VILLA,2,16338,SEMI_FURNISHED,True,GARDEN,18.1
TP00302,T00302,Chennai,HOUSE,1,16624,UNFURNISHED,True,SECURITY,29.5
TP00303,T00303,Hyderabad,HOUSE,1,45794,FULLY_FURNISHED,True,GARDEN,14.2
TP00304,T00304,Mumbai,HOUSE,1,49583,FULLY_FURNISHED,False,POWER_BACKUP,15.2
TP00305,T00305,Chennai,PG,3,13223,UNFURNISHED,True,SWIMMING_POOL,5.2
TP00306,T00306,Bangalore,HOUSE,1,43811,SEMI_FURNISHED,False,GARDEN,17.5
TP00307,T00307,Bangalore,HOUSE,1,109306,SEMI_FURNISHED,False,SECURITY,22.2
TP00308,T00308,Hyderabad,PG,3,96135,FULLY_FURNISHED,False,AIR_CONDITIONING,18.8
TP00309,T00309,Chennai,APARTMENT,2,77490,SEMI_FURNISHED,False,CLUBHOUSE,7.5
TP00310,T00310,Bangalore,PG,3,102105,UNFURNISHED,False,CLUBHOUSE,18.8
TP00311,T00311,Bangalore,PG,2,98623,UNFURNISHED,True,POWER_BACKUP,4.7
TP00312,T00312,Kolkata,PG,1,60228,UNFURNISHED,False,SECURITY,3.3
TP00313,T00313,Hyderabad,HOUSE,1,56384,SEMI_FURNISHED,True,WIFI,6.5
TP00314,T00314,Chennai,VILLA,1,35337,SEMI_FURNISHED,True,GARDEN,23.7
TP00315,T00315,Kolkata,VILLA,3,78931,SEMI_FURNISHED,True,SECURITY,28.1
TP00316,T00316,Chennai,HOUSE,1,29227,FULLY_FURNISHED,True,SECURITY,6.2
TP00317,T00317,Delhi,APARTMENT,1,49862,UNFURNISHED,False,AIR_CONDITIONING,21.6
TP00318,T00318,Bangalore,HOUSE,3,46145,SEMI_FURNISHED,False,PARKING,22.8
TP00319,T00319,Delhi,PG,2,20603,SEMI_FURNISHED,False,PARKING,23.3
TP00320,T00320,Hyderabad,APARTMENT,1,18103,FULLY_FURNISHED,False,GARDEN,17.0
TP00321,T00321,Hyderabad,HOUSE,3,118076,UNFURNISHED,True,LIFT,24.8
TP00322,T00322,Delhi,APARTMENT,3,53135,FULLY_FURNISHED,False,AIR_CONDITIONING,21.1
TP00323,T00323,Bangalore,VILLA,2,18270,FULLY_FURNISHED,False,POWER_BACKUP,19.1
TP00324,T00324,Delhi,HOUSE,1,94916,FULLY_FURNISHED,True,PARKING,15.3
TP00325,T00325,Delhi,VILLA,2,76130,UNFURNISHED,True,SWIMMING_POOL,4.1
TP00326,T00326,Delhi,APARTMENT,1,81828,FULLY_FURNISHED,False,SECURITY,17.4
TP00327,T00327,Delhi,PG,1,110613,FULLY_FURNISHED,False,WIFI,17.8
TP00328,T00328,Kolkata,VILLA,2,68659,FULLY_FURNISHED,False,AIR_CONDITIONING,9.6
TP00329,T00329,Kolkata,PG,1,42218,UNFURNISHED,True,CLUBHOUSE,28.6
TP00330,T00330,Kolkata,APARTMENT,3,82140,FULLY_FURNISHED,False,CLUBHOUSE,23.4
TP00331,T00331,Kolkata,VILLA,2,93096,UNFURNISHED,False,GYM,6.8
TP00332,T00332,Delhi,APARTMENT,1,107444,UNFURNISHED,False,LIFT,28.7
TP00333,T00333,Mumbai,HOUSE,3,24377,SEMI_FURNISHED,False,SWIMMING_POOL,28.3
TP00334,T00334,Bangalore,APARTMENT,1,105445,FULLY_FURNISHED,False,LIFT,11.2
TP00335,T00335,Mumbai,APARTMENT,3,108685,FULLY_FURNISHED,True,GARDEN,25.3
TP00336,T00336,Bangalore,HOUSE,3,16228,SEMI_FURNISHED,False,WIFI,4.3
TP00337,T00337,Delhi,HOUSE,1,14400,UNFURNISHED,False,SWIMMING_POOL,17.0
TP00338,T00338,Chennai,VILLA,1,31583,FULLY_FURNISHED,False,AIR_CONDITIONING,10.1
TP00339,T00339,Hyderabad,APARTMENT,3,80391,FULLY_FURNISHED,False,AIR_CONDITIONING,4.3
TP00340,T00340,Bangalore,PG,2,22770,SEMI_FURNISHED,False,GYM,13.0
TP00341,T00341,Delhi,VILLA,1,80381,SEMI_FURNISHED,False,CLUBHOUSE,23.0
TP00342,T00342,Bangalore,VILLA,3,35870,UNFURNISHED,True,CLUBHOUSE,29.4
TP00343,T00343,Bangalore,APARTMENT,1,67143,FULLY_FURNISHED,True,POWER_BACKUP,5.6
TP00344,T00344,Bangalore,HOUSE,2,103481,SEMI_FURNISHED,True,CLUBHOUSE,27.2
TP00345,T00345,Chennai,VILLA,3,115903,UNFURNISHED,False,GARDEN,13.5
TP00346,T00346,Bangalore,VILLA,1,21891,FULLY_FURNISHED,False,SECURITY,18.8
TP00347,T00347,Chennai,APARTMENT,3,22312,SEMI_FURNISHED,False,LIFT,7.0
TP00348,T00348,Bangalore,VILLA,2,16908,SEMI_FURNISHED,False,LIFT,5.6
TP00349,T00349,Mumbai,HOUSE,2,71539,UNFURNISHED,True,POWER_BACKUP,23.3
TP00350,T00350,Bangalore,APARTMENT,2,30036,FULLY_FURNISHED,True,SECURITY,26.1
TP00351,T00351,Kolkata,HOUSE,2,99106,UNFURNISHED,False,WIFI,17.6
TP00352,T00352,Hyderabad,PG,1,70579,FULLY_FURNISHED,True,CLUBHOUSE,14.4
TP00353,T00353,Delhi,VILLA,3,119465,SEMI_FURNISHED,False,LIFT,15.3
TP00354,T00354,Chennai,VILLA,1,69322,FULLY_FURNISHED,False,GARDEN,6.7
TP00355,T00355,Hyderabad,APARTMENT,2,33004,FULLY_FURNISHED,False,GARDEN,25.7
TP00356,T00356,Bangalore,PG,3,78920,UNFURNISHED,False,GARDEN,27.3
TP00357,T00357,Hyderabad,VILLA,3,88761,UNFURNISHED,False,GARDEN,12.8
TP00358,T00358,Hyderabad,HOUSE,1,53695,FULLY_FURNISHED,False,WIFI,5.6
TP00359,T00359,Delhi,HOUSE,1,52880,FULLY_FURNISHED,False,CLUBHOUSE,17.7
TP00360,T00360,Mumbai,APARTMENT,1,54199,UNFURNISHED,False,SECURITY,22.8
TP00361,T00361,Mumbai,HOUSE,3,89156,FULLY_FURNISHED,False,GARDEN,18.0
TP00362,T00362,Bangalore,HOUSE,1,36990,SEMI_FURNISHED,False,GYM,20.3
TP00363,T00363,Chennai,HOUSE,3,67287,FULLY_FURNISHED,True,AIR_CONDITIONING,17.7
TP00364,T00364,Delhi,PG,2,90379,FULLY_FURNISHED,True,SECURITY,25.2
TP00365,T00365,Chennai,PG,1,88380,FULLY_FURNISHED,True,GYM,23.8
TP00366,T00366,Bangalore,APARTMENT,2,92551,UNFURNISHED,True,GARDEN,26.2
TP00367,T00367,Delhi,PG,1,47624,FULLY_FURNISHED,True,WIFI,3.2
TP00368,T00368,Bangalore,VILLA,2,66068,SEMI_FURNISHED,False,WIFI,10.1
TP00369,T00369,Hyderabad,PG,1,108928,SEMI_FURNISHED,True,AIR_CONDITIONING,6.1
TP00370,T00370,Hyderabad,PG,3,39057,SEMI_FURNISHED,True,POWER_BACKUP,21.7
TP00371,T00371,Mumbai,PG,2,54684,FULLY_FURNISHED,True,SWIMMING_POOL,5.3
TP00372,T00372,Mumbai,VILLA,1,79440,SEMI_FURNISHED,True,LIFT,14.1
TP00373,T00373,Delhi,APARTMENT,2,109197,UNFURNISHED,True,LIFT,27.2
TP00374,T00374,Hyderabad,PG,3,98855,UNFURNISHED,True,AIR_CONDITIONING,11.3
TP00375,T00375,Chennai,VILLA,1,114165,FULLY_FURNISHED,True,GYM,5.1
TP00376,T00376,Kolkata,APARTMENT,2,64534,FULLY_FURNISHED,True,GARDEN,13.5
TP00377,T00377,Chennai,HOUSE,2,23315,SEMI_FURNISHED,False,POWER_BACKUP,20.2
TP00378,T00378,Hyderabad,PG,1,26870,UNFURNISHED,True,SWIMMING_POOL,21.8
TP00379,T00379,Kolkata,HOUSE,3,47551,FULLY_FURNISHED,True,SWIMMING_POOL,28.4
TP00380,T00380,Bangalore,HOUSE,1,12893,FULLY_FURNISHED,False,WIFI,17.2
TP00381,T00381,Mumbai,HOUSE,3,59134,SEMI_FURNISHED,True,SECURITY,30.0
TP00382,T00382,Delhi,APARTMENT,2,48703,SEMI_FURNISHED,False,GYM,18.8
TP00383,T00383,Mumbai,HOUSE,1,48031,SEMI_FURNISHED,True,POWER_BACKUP,19.2
TP00384,T00384,Kolkata,VILLA,3,88155,FULLY_FURNISHED,True,WIFI,29.6
TP00385,T00385,Bangalore,APARTMENT,1,36620,FULLY_FURNISHED,False,CLUBHOUSE,5.7
TP00386,T00386,Kolkata,APARTMENT,1,91565,FULLY_FURNISHED,False,POWER_BACKUP,13.6
TP00387,T00387,Mumbai,VILLA,2,23013,SEMI_FURNISHED,True,AIR_CONDITIONING,2.4
TP00388,T00388,Bangalore,HOUSE,3,13523,UNFURNISHED,True,AIR_CONDITIONING,18.7
TP00389,T00389,Chennai,PG,1,34608,SEMI_FURNISHED,False,WIFI,20.8
TP00390,T00390,Kolkata,HOUSE,1,118887,UNFURNISHED,False,POWER_BACKUP,27.4
TP00391,T00391,Delhi,APARTMENT,1,84717,FULLY_FURNISHED,False,WIFI,12.4
TP00392,T00392,Kolkata,HOUSE,2,46141,FULLY_FURNISHED,False,WIFI,16.0
TP00393,T00393,Bangalore,APARTMENT,2,94123,FULLY_FURNISHED,False,PARKING,20.3
TP00394,T00394,Hyderabad,PG,2,81509,SEMI_FURNISHED,False,SWIMMING_POOL,16.0
TP00395,T00395,Chennai,HOUSE,1,51027,UNFURNISHED,True,PARKING,22.7
TP00396,T00396,Hyderabad,VILLA,2,33185,UNFURNISHED,True,LIFT,18.2
TP00397,T00397,Delhi,VILLA,3,60960,SEMI_FURNISHED,False,GYM,8.0
TP00398,T00398,Kolkata,HOUSE,1,105962,SEMI_FURNISHED,False,SECURITY,28.9
TP00399,T00399,Chennai,HOUSE,2,100930,SEMI_FURNISHED,False,SECURITY,4.0
TP00400,T00400,Chennai,APARTMENT,1,96172,SEMI_FURNISHED,False,CLUBHOUSE,2.5
TP00401,T00401,Delhi,PG,3,38853,UNFURNISHED,False,POWER_BACKUP,17.6
TP00402,T00402,Mumbai,APARTMENT,2,119843,FULLY_FURNISHED,False,POWER_BACKUP,3.8
TP00403,T00403,Hyderabad,APARTMENT,1,106535,FULLY_FURNISHED,True,CLUBHOUSE,24.8
TP00404,T00404,Mumbai,HOUSE,2,14978,FULLY_FURNISHED,False,AIR_CONDITIONING,19.2
TP00405,T00405,Chennai,HOUSE,3,64701,SEMI_FURNISHED,False,CLUBHOUSE,18.9
TP00406,T00406,Kolkata,APARTMENT,1,88575,FULLY_FURNISHED,False,POWER_BACKUP,15.6
TP00407,T00407,Mumbai,HOUSE,1,74864,UNFURNISHED,True,SECURITY,14.1
TP00408,T00408,Mumbai,HOUSE,3,119096,UNFURNISHED,False,POWER_BACKUP,18.3
TP00409,T00409,Kolkata,PG,3,26229,UNFURNISHED,True,SWIMMING_POOL,3.5
TP00410,T00410,Mumbai,VILLA,3,52401,SEMI_FURNISHED,False,AIR_CONDITIONING,11.6
TP00411,T00411,Hyderabad,APARTMENT,2,90367,SEMI_FURNISHED,False,LIFT,17.2
TP00412,T00412,Chennai,HOUSE,3,31294,SEMI_FURNISHED,False,LIFT,6.5
TP00413,T00413,Bangalore,VILLA,1,36587,FULLY_FURNISHED,False,WIFI,28.3
TP00414,T00414,Chennai,VILLA,1,32420,SEMI_FURNISHED,False,SWIMMING_POOL,22.7
TP00415,T00415,Chennai,APARTMENT,1,43047,UNFURNISHED,False,GARDEN,23.2
TP00416,T00416,Bangalore,PG,3,59550,SEMI_FURNISHED,False,GARDEN,17.8
TP00417,T00417,Delhi,PG,2,83277,UNFURNISHED,False,GARDEN,10.9
TP00418,T00418,Hyderabad,HOUSE,2,116290,SEMI_FURNISHED,True,SECURITY,28.4
TP00419,T00419,Kolkata,APARTMENT,1,94185,SEMI_FURNISHED,False,GARDEN,21.8
TP00420,T00420,Mumbai,PG,1,78210,FULLY_FURNISHED,True,SWIMMING_POOL,18.4
TP00421,T00421,Kolkata,VILLA,1,75312,FULLY_FURNISHED,False,SECURITY,17.7
TP00422,T00422,Bangalore,VILLA,2,116588,SEMI_FURNISHED,False,POWER_BACKUP,13.7
TP00423,T00423,Mumbai,HOUSE,2,20354,SEMI_FURNISHED,False,AIR_CONDITIONING,20.6
TP00424,T00424,Delhi,HOUSE,1,74792,FULLY_FURNISHED,False,AIR_CONDITIONING,19.8
TP00425,T00425,Kolkata,PG,3,76723,SEMI_FURNISHED,True,GARDEN,16.6
TP00426,T00426,Mumbai,APARTMENT,2,116930,SEMI_FURNISHED,False,PARKING,14.9
TP00427,T00427,Mumbai,VILLA,2,96157,UNFURNISHED,True,AIR_CONDITIONING,2.1
TP00428,T00428,Delhi,PG,2,28721,FULLY_FURNISHED,True,POWER_BACKUP,29.1
TP00429,T00429,Chennai,PG,3,68712,FULLY_FURNISHED,True,GARDEN,26.5
TP00430,T00430,Hyderabad,VILLA,2,57147,SEMI_FURNISHED,False,GARDEN,15.7
TP00431,T00431,Chennai,VILLA,1,20741,UNFURNISHED,False,PARKING,5.5
TP00432,T00432,Mumbai,HOUSE,1,64945,UNFURNISHED,False,SECURITY,9.4
TP00433,T00433,Delhi,HOUSE,3,111118,FULLY_FURNISHED,True,CLUBHOUSE,3.3
TP00434,T00434,Delhi,PG,2,23951,FULLY_FURNISHED,True,PARKING,6.6
TP00435,T00435,Hyderabad,VILLA,2,100214,SEMI_FURNISHED,False,WIFI,12.6
TP00436,T00436,Kolkata,HOUSE,2,59200,SEMI_FURNISHED,False,GYM,21.6
TP00437,T00437,Mumbai,PG,2,41185,SEMI_FURNISHED,True,SWIMMING_POOL,25.5
TP00438,T00438,Mumbai,PG,1,70548,UNFURNISHED,True,SWIMMING_POOL,2.9
TP00439,T00439,Bangalore,HOUSE,3,95430,FULLY_FURNISHED,False,GARDEN,19.0
TP00440,T00440,Kolkata,VILLA,3,61422,SEMI_FURNISHED,False,SECURITY,4.8
TP00441,T00441,Mumbai,PG,3,60801,UNFURNISHED,False,GYM,23.6
TP00442,T00442,Chennai,HOUSE,2,54551,SEMI_FURNISHED,False,LIFT,7.2
TP00443,T00443,Chennai,PG,3,97105,SEMI_FURNISHED,True,PARKING,18.4
TP00444,T00444,Mumbai,APARTMENT,3,109195,FULLY_FURNISHED,False,PARKING,7.5
TP00445,T00445,Kolkata,HOUSE,3,110096,FULLY_FURNISHED,True,WIFI,19.1
TP00446,T00446,Kolkata,HOUSE,2,51568,FULLY_FURNISHED,False,PARKING,9.9
TP00447,T00447,Chennai,VILLA,1,106902,FULLY_FURNISHED,True,POWER_BACKUP,12.6
TP00448,T00448,Hyderabad,APARTMENT,1,60126,SEMI_FURNISHED,True,AIR_CONDITIONING,12.8
TP00449,T00449,Mumbai,HOUSE,2,74775,UNFURNISHED,False,SECURITY,22.2
TP00450,T00450,Kolkata,HOUSE,1,66473,FULLY_FURNISHED,True,AIR_CONDITIONING,21.5
TP00451,T00451,Hyderabad,APARTMENT,1,15026,FULLY_FURNISHED,False,CLUBHOUSE,23.5
TP00452,T00452,Mumbai,VILLA,1,66848,FULLY_FURNISHED,True,SECURITY,3.0
TP00453,T00453,Chennai,APARTMENT,2,13724,UNFURNISHED,False,GYM,3.4
TP00454,T00454,Delhi,VILLA,2,106906,UNFURNISHED,True,POWER_BACKUP,18.4
TP00455,T00455,Hyderabad,VILLA,1,81510,UNFURNISHED,True,POWER_BACKUP,27.4
TP00456,T00456,Hyderabad,PG,2,29866,FULLY_FURNISHED,True,POWER_BACKUP,29.4
TP00457,T00457,Chennai,VILLA,2,73773,SEMI_FURNISHED,False,LIFT,29.8
TP00458,T00458,Bangalore,HOUSE,1,92346,FULLY_FURNISHED,True,CLUBHOUSE,12.2
TP00459,T00459,Hyderabad,PG,2,61783,SEMI_FURNISHED,True,WIFI,17.2
TP00460,T00460,Bangalore,HOUSE,3,17517,UNFURNISHED,False,SECURITY,7.0
TP00461,T00461,Chennai,PG,3,22310,UNFURNISHED,True,POWER_BACKUP,7.4
TP00462,T00462,Bangalore,APARTMENT,3,25444,UNFURNISHED,True,PARKING,18.9
TP00463,T00463,Hyderabad,HOUSE,1,47558,UNFURNISHED,True,GARDEN,22.0
TP00464,T00464,Bangalore,PG,3,86317,SEMI_FURNISHED,False,POWER_BACKUP,17.5
TP00465,T00465,Delhi,PG,1,55142,UNFURNISHED,True,WIFI,28.4
TP00466,T00466,Kolkata,VILLA,1,48842,SEMI_FURNISHED,True,WIFI,10.8
TP00467,T00467,Delhi,VILLA,3,48579,UNFURNISHED,False,SECURITY,6.8
TP00468,T00468,Chennai,PG,3,14418,UNFURNISHED,False,GARDEN,14.0
TP00469,T00469,Mumbai,PG,1,49591,UNFURNISHED,False,AIR_CONDITIONING,29.3
TP00470,T00470,Hyderabad,APARTMENT,2,79235,FULLY_FURNISHED,True,POWER_BACKUP,18.3
TP00471,T00471,Bangalore,PG,2,41614,SEMI_FURNISHED,True,SECURITY,4.8
TP00472,T00472,Chennai,PG,1,20058,SEMI_FURNISHED,False,GYM,11.4
TP00473,T00473,Bangalore,PG,1,74961,UNFURNISHED,False,SWIMMING_POOL,26.1
TP00474,T00474,Kolkata,PG,2,44777,UNFURNISHED,False,CLUBHOUSE,19.2
TP00475,T00475,Kolkata,VILLA,3,53530,FULLY_FURNISHED,True,GARDEN,25.5
TP00476,T00476,Kolkata,APARTMENT,3,64457,UNFURNISHED,False,GYM,5.0
TP00477,T00477,Hyderabad,HOUSE,2,33583,FULLY_FURNISHED,True,GARDEN,16.7
TP00478,T00478,Kolkata,PG,3,82067,UNFURNISHED,False,CLUBHOUSE,21.8
TP00479,T00479,Delhi,VILLA,1,57185,SEMI_FURNISHED,False,SECURITY,9.1
TP00480,T00480,Mumbai,APARTMENT,3,98216,FULLY_FURNISHED,False,CLUBHOUSE,22.3
TP00481,T00481,Hyderabad,APARTMENT,3,107755,FULLY_FURNISHED,False,GARDEN,16.0
TP00482,T00482,Mumbai,PG,1,26325,SEMI_FURNISHED,True,POWER_BACKUP,23.0
TP00483,T00483,Delhi,APARTMENT,2,17635,SEMI_FURNISHED,True,SWIMMING_POOL,16.5
TP00484,T00484,Mumbai,HOUSE,3,81051,FULLY_FURNISHED,False,POWER_BACKUP,21.4
TP00485,T00485,Hyderabad,PG,1,58653,SEMI_FURNISHED,True,WIFI,11.8
TP00486,T00486,Delhi,APARTMENT,2,63957,FULLY_FURNISHED,False,CLUBHOUSE,26.5
TP00487,T00487,Delhi,VILLA,3,86009,FULLY_FURNISHED,True,SECURITY,13.4
TP00488,T00488,Bangalore,APARTMENT,2,63456,SEMI_FURNISHED,False,WIFI,24.6
TP00489,T00489,Kolkata,APARTMENT,3,78342,UNFURNISHED,False,SECURITY,10.6
TP00490,T00490,Delhi,VILLA,1,35774,UNFURNISHED,False,GARDEN,15.6
TP00491,T00491,Kolkata,HOUSE,3,21342,SEMI_FURNISHED,True,AIR_CONDITIONING,14.4
TP00492,T00492,Hyderabad,HOUSE,1,66605,FULLY_FURNISHED,False,PARKING,23.7
TP00493,T00493,Hyderabad,PG,2,68884,FULLY_FURNISHED,True,AIR_CONDITIONING,21.4
TP00494,T00494,Delhi,APARTMENT,1,47230,FULLY_FURNISHED,True,GARDEN,19.4
TP00495,T00495,Kolkata,HOUSE,2,106499,SEMI_FURNISHED,True,GYM,16.4
TP00496,T00496,Delhi,HOUSE,2,91436,UNFURNISHED,False,POWER_BACKUP,4.9
TP00497,T00497,Chennai,HOUSE,2,76868,FULLY_FURNISHED,True,SECURITY,9.7
TP00498,T00498,Hyderabad,HOUSE,2,104517,UNFURNISHED,False,GARDEN,2.5
TP00499,T00499,Kolkata,PG,1,60970,UNFURNISHED,True,SECURITY,18.8
TP00500,T00500,Hyderabad,APARTMENT,2,108042,FULLY_FURNISHED,False,POWER_BACKUP,5.6
TP00501,T00501,Mumbai,PG,1,99481,FULLY_FURNISHED,True,AIR_CONDITIONING,5.6
TP00502,T00502,Chennai,PG,3,116622,SEMI_FURNISHED,True,WIFI,19.5
TP00503,T00503,Delhi,PG,1,41542,UNFURNISHED,True,LIFT,21.5
TP00504,T00504,Mumbai,VILLA,3,119783,UNFURNISHED,True,POWER_BACKUP,4.6
TP00505,T00505,Mumbai,APARTMENT,2,25224,UNFURNISHED,False,AIR_CONDITIONING,15.6
TP00506,T00506,Chennai,VILLA,3,86588,FULLY_FURNISHED,False,LIFT,4.6
TP00507,T00507,Bangalore,VILLA,1,104540,SEMI_FURNISHED,True,AIR_CONDITIONING,4.2
TP00508,T00508,Chennai,APARTMENT,3,56828,FULLY_FURNISHED,False,GYM,19.8
TP00509,T00509,Mumbai,VILLA,2,106785,UNFURNISHED,True,LIFT,22.8
TP00510,T00510,Kolkata,VILLA,2,39218,SEMI_FURNISHED,True,SECURITY,9.4
TP00511,T00511,Delhi,PG,3,101398,FULLY_FURNISHED,False,GARDEN,13.6
TP00512,T00512,Kolkata,HOUSE,3,14288,SEMI_FURNISHED,True,WIFI,16.3
TP00513,T00513,Bangalore,APARTMENT,1,95831,FULLY_FURNISHED,False,WIFI,26.5
TP00514,T00514,Kolkata,PG,2,70247,UNFURNISHED,False,LIFT,19.8
TP00515,T00515,Bangalore,APARTMENT,1,61990,SEMI_FURNISHED,False,POWER_BACKUP,26.0
TP00516,T00516,Kolkata,HOUSE,1,76687,FULLY_FURNISHED,True,POWER_BACKUP,8.5
TP00517,T00517,Mumbai,APARTMENT,3,80556,UNFURNISHED,False,CLUBHOUSE,16.6
TP00518,T00518,Kolkata,VILLA,1,99089,FULLY_FURNISHED,True,LIFT,21.2
TP00519,T00519,Kolkata,APARTMENT,2,89885,UNFURNISHED,False,SWIMMING_POOL,8.3
TP00520,T00520,Bangalore,VILLA,1,109634,SEMI_FURNISHED,True,SECURITY,6.7
TP00521,T00521,Mumbai,PG,2,39713,FULLY_FURNISHED,True,SECURITY,20.3
TP00522,T00522,Mumbai,HOUSE,2,108898,SEMI_FURNISHED,True,PARKING,6.8
TP00523,T00523,Delhi,APARTMENT,3,28799,UNFURNISHED,False,LIFT,20.3
TP00524,T00524,Hyderabad,APARTMENT,1,95370,FULLY_FURNISHED,False,PARKING,9.0
TP00525,T00525,Hyderabad,VILLA,2,23083,UNFURNISHED,True,POWER_BACKUP,14.2
TP00526,T00526,Bangalore,APARTMENT,2,113115,FULLY_FURNISHED,False,SWIMMING_POOL,17.6
TP00527,T00527,Chennai,VILLA,3,84171,SEMI_FURNISHED,True,AIR_CONDITIONING,12.7
TP00528,T00528,Delhi,HOUSE,1,74925,UNFURNISHED,True,GARDEN,9.7
TP00529,T00529,Delhi,HOUSE,3,109718,FULLY_FURNISHED,True,GYM,27.7
TP00530,T00530,Chennai,PG,3,96369,UNFURNISHED,False,AIR_CONDITIONING,28.4
TP00531,T00531,Hyderabad,HOUSE,3,104706,FULLY_FURNISHED,False,WIFI,7.2
TP00532,T00532,Delhi,APARTMENT,3,57479,FULLY_FURNISHED,True,AIR_CONDITIONING,27.0
TP00533,T00533,Mumbai,VILLA,3,26736,SEMI_FURNISHED,True,GARDEN,3.5
TP00534,T00534,Hyderabad,APARTMENT,3,86515,FULLY_FURNISHED,False,PARKING,2.9
TP00535,T00535,Mumbai,PG,2,109640,SEMI_FURNISHED,True,SWIMMING_POOL,20.6
TP00536,T00536,Delhi,PG,3,61659,UNFURNISHED,False,LIFT,10.6
TP00537,T00537,Mumbai,HOUSE,1,17444,FULLY_FURNISHED,False,POWER_BACKUP,10.2
TP00538,T00538,Chennai,VILLA,2,40221,FULLY_FURNISHED,False,GARDEN,13.9
TP00539,T00539,Hyderabad,PG,1,47169,UNFURNISHED,True,SECURITY,7.0
TP00540,T00540,Delhi,PG,2,55236,UNFURNISHED,False,SWIMMING_POOL,26.7
TP00541,T00541,Chennai,VILLA,3,27979,SEMI_FURNISHED,False,POWER_BACKUP,4.8
TP00542,T00542,Chennai,APARTMENT,1,69547,UNFURNISHED,True,SECURITY,22.0
TP00543,T00543,Delhi,HOUSE,1,119107,SEMI_FURNISHED,True,AIR_CONDITIONING,9.4
TP00544,T00544,Mumbai,VILLA,1,108208,UNFURNISHED,False,CLUBHOUSE,17.6
TP00545,T00545,Bangalore,VILLA,2,16710,SEMI_FURNISHED,True,AIR_CONDITIONING,17.6
TP00546,T00546,Chennai,HOUSE,3,33806,FULLY_FURNISHED,True,SECURITY,9.7
TP00547,T00547,Hyderabad,APARTMENT,2,19806,UNFURNISHED,False,PARKING,23.5
TP00548,T00548,Chennai,HOUSE,1,109890,FULLY_FURNISHED,False,AIR_CONDITIONING,8.6
TP00549,T00549,Chennai,PG,1,26211,SEMI_FURNISHED,True,GYM,4.5
TP00550,T00550,Mumbai,APARTMENT,2,38360,SEMI_FURNISHED,True,AIR_CONDITIONING,4.9
TP00551,T00551,Hyderabad,VILLA,2,65273,SEMI_FURNISHED,True,SECURITY,27.9
TP00552,T00552,Hyderabad,VILLA,2,81392,FULLY_FURNISHED,True,PARKING,15.2
TP00553,T00553,Hyderabad,APARTMENT,3,107759,UNFURNISHED,True,CLUBHOUSE,25.7
TP00554,T00554,Hyderabad,PG,1,81046,FULLY_FURNISHED,False,LIFT,26.2
TP00555,T00555,Bangalore,HOUSE,3,56744,SEMI_FURNISHED,True,PARKING,20.9
TP00556,T00556,Chennai,VILLA,3,61363,SEMI_FURNISHED,True,GYM,28.9
TP00557,T00557,Hyderabad,PG,3,114144,UNFURNISHED,False,GARDEN,21.6
TP00558,T00558,Delhi,HOUSE,2,117003,UNFURNISHED,False,CLUBHOUSE,22.0
TP00559,T00559,Kolkata,APARTMENT,3,100390,SEMI_FURNISHED,False,GYM,4.7
TP00560,T00560,Kolkata,APARTMENT,2,27875,FULLY_FURNISHED,False,GARDEN,27.6
